system:index,area,class,id,year,.geo
0_00000000000000000149_0_0,0.0486033190307617,0,330,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000149_0_1,1.328236773571533,'Mangue',330,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000149_0_2,0.2560192488554115,"'Rio, Lago e Oceano'",330,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000149_0_3,0.763979092220766,'Restinga Florestal',330,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000149_0_0,0.0469831357421875,0,330,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000149_0_1,1.3579705578486403,'Mangue',330,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000149_0_2,0.3213600269962091,"'Rio, Lago e Oceano'",330,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000149_0_3,0.6705247130914411,'Restinga Florestal',330,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000149_0_0,0.0469831357421875,0,330,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000149_0_1,1.3620207842890697,'Mangue',330,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000149_0_2,0.3489017341495289,"'Rio, Lago e Oceano'",330,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000149_0_3,0.6389327794976905,'Restinga Florestal',330,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000149_0_0,0.0421228239746093,0,330,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000149_0_1,1.5110691124140687,'Mangue',330,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000149_0_2,0.2840975161929866,"'Rio, Lago e Oceano'",330,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
