system:index,area,class,id,year,.geo
0_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000178_0_0,0.0059543996254116,'Mosaico de Agricultura ou Pastagem',377,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000178_0_0,0.0024345880126953,'Formação Florestal',377,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000178_0_1,0.0035198116127163,'Mosaico de Agricultura ou Pastagem',377,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000178_0_0,0.0024345880126953,'Formação Florestal',377,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000178_0_1,0.0035198116127163,'Mosaico de Agricultura ou Pastagem',377,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
