system:index,area,class,id,year,.geo
0_0000000000000000012c_0_0,2.589990384842459,'Formação Florestal',301,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012c_0_1,4.016872877468946,'Pastagem',301,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012c_0_2,2.501558239558435,'Mosaico de Agricultura ou Pastagem',301,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012c_0_3,0.0284612014160156,'Soja',301,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012c_0_0,2.803302129803348,'Formação Florestal',301,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012c_0_1,0.0309050418701171,'Silvicultura',301,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012c_0_2,3.0692042137039564,'Pastagem',301,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012c_0_3,3.199318455359603,'Mosaico de Agricultura ou Pastagem',301,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012c_0_4,0.0341528625488281,'Soja',301,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012c_0_0,2.801491072343176,'Formação Florestal',301,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012c_0_1,0.0309050418701171,'Silvicultura',301,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012c_0_2,1.912541357813928,'Pastagem',301,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012c_0_3,4.351801275618729,'Mosaico de Agricultura ou Pastagem',301,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012c_0_4,0.0401439556398877,'Soja',301,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c_0_0,3.356964663829132,'Formação Florestal',301,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c_0_1,0.3411497077311195,'Silvicultura',301,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c_0_2,1.0201158724750583,'Pastagem',301,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c_0_3,4.410222101327939,'Mosaico de Agricultura ou Pastagem',301,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c_0_4,0.0038294241242053,'Soja',301,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c_0_5,0.0046009337983972,'Outras Lavouras Temporárias',301,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000012c_0_0,3.3783999300623297,'Formação Florestal',301,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000012c_0_1,0.3525361410807288,'Silvicultura',301,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000012c_0_2,0.5306829104511327,'Pastagem',301,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000012c_0_3,4.870898739257331,'Mosaico de Agricultura ou Pastagem',301,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000012c_0_4,0.0043649824343213,'Outras Lavouras Temporárias',301,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000012c_0_0,3.808718429306464,'Formação Florestal',301,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000012c_0_1,1.4483768135198876,'Silvicultura',301,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000012c_0_2,0.3602038040723611,'Pastagem',301,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000012c_0_3,3.5152186739528264,'Mosaico de Agricultura ou Pastagem',301,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000012c_0_4,0.0043649824343213,'Outras Lavouras Temporárias',301,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000012c_0_0,3.865554333556906,'Formação Florestal',301,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000012c_0_1,2.0141138594357986,'Silvicultura',301,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000012c_0_2,0.2907999571339326,'Pastagem',301,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000012c_0_3,2.966414553159244,'Mosaico de Agricultura ou Pastagem',301,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000012c_0_0,4.010577891663327,'Formação Florestal',301,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000012c_0_1,2.237562973411647,'Silvicultura',301,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
