system:index,area,class,id,year,.geo
0_00000000000000000275_0_0,0.1914681176032572,'Formação Florestal',630,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000275_0_1,0.016853383239746,'Pastagem',630,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000275_0_2,0.3409549670053524,'Mosaico de Agricultura ou Pastagem',630,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000275_0_3,0.0681962303811465,'Soja',630,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000275_0_4,0.0930394349116307,'Outras Lavouras Temporárias',630,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000275_0_0,0.1914681176032572,'Formação Florestal',630,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000275_0_1,0.0152482897338867,'Pastagem',630,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000275_0_2,0.3273214974303007,'Mosaico de Agricultura ou Pastagem',630,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000275_0_3,0.0986920972024356,'Soja',630,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000275_0_4,0.0777821311712526,'Outras Lavouras Temporárias',630,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275_0_0,0.1914681176032572,'Formação Florestal',630,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275_0_1,0.0112355844726562,'Pastagem',630,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275_0_2,0.2554071564319091,'Mosaico de Agricultura ou Pastagem',630,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275_0_3,0.1895718691726985,'Soja',630,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275_0_4,0.0628294054606119,'Outras Lavouras Temporárias',630,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000275_0_0,0.1909707947342218,'Formação Florestal',630,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000275_0_1,0.0032102384033203,'Pastagem',630,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000275_0_2,0.2349348478798064,'Mosaico de Agricultura ou Pastagem',630,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000275_0_3,0.2775628249408805,'Soja',630,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000275_0_4,0.0038334271829044,'Outras Lavouras Temporárias',630,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000275_0_0,0.1925758312332453,'Formação Florestal',630,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000275_0_1,0.0024076778564453,'Pastagem',630,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000275_0_2,0.2191079320247876,'Mosaico de Agricultura ou Pastagem',630,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000275_0_3,0.292587264843751,'Soja',630,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000275_0_4,0.0038334271829044,'Outras Lavouras Temporárias',630,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000275_0_0,0.1961288734468348,'Formação Florestal',630,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000275_0_1,0.2060285195034852,'Mosaico de Agricultura ou Pastagem',630,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000275_0_2,0.2979215691703059,'Soja',630,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000275_0_3,0.0104331710205078,'Outras Lavouras Temporárias',630,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000275_0_0,0.1878168926465801,'Formação Florestal',630,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000275_0_1,0.191054330736826,'Mosaico de Agricultura ou Pastagem',630,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000275_0_2,0.2680543087835583,'Soja',630,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000275_0_3,0.0635866009741689,'Outras Lavouras Temporárias',630,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000275_0_0,0.1870143798902324,'Formação Florestal',630,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000275_0_1,0.1894492409541112,'Mosaico de Agricultura ou Pastagem',630,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000275_0_2,0.2870603480846938,'Soja',630,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000275_0_3,0.0469881642120959,'Outras Lavouras Temporárias',630,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000275_0_0,0.1784915330451517,'Formação Florestal',630,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000275_0_1,0.1883415453187232,'Mosaico de Agricultura ou Pastagem',630,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000275_0_2,0.2942391139148201,'Soja',630,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000275_0_3,0.0494399408624387,'Outras Lavouras Temporárias',630,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000275_0_0,0.1504032690681007,'Formação Florestal',630,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000275_0_1,0.1774577024265664,'Mosaico de Agricultura ou Pastagem',630,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000275_0_2,0.3616088565085034,'Soja',630,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000275_0_3,0.0210423051379633,'Outras Lavouras Temporárias',630,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000275_0_0,0.1179850443814146,'Formação Florestal',630,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000275_0_1,0.0064203795166015,'Pastagem',630,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000275_0_2,0.1850602400912415,'Mosaico de Agricultura ou Pastagem',630,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000275_0_3,0.3714564673349433,'Soja',630,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000275_0_4,0.0295900018169328,'Outras Lavouras Temporárias',630,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000275_0_0,0.1060070087950462,'Formação Florestal',630,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000275_0_1,0.0112356212768554,'Pastagem',630,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000275_0_2,0.1470736981586531,'Mosaico de Agricultura ou Pastagem',630,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000275_0_3,0.4160580640663311,'Soja',630,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000275_0_4,0.0301377408442478,'Outras Lavouras Temporárias',630,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000275_0_0,0.0834289320580575,'Formação Florestal',630,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000275_0_1,0.0168534034423828,'Pastagem',630,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000275_0_2,0.1321471730085783,'Mosaico de Agricultura ou Pastagem',630,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000275_0_3,0.4377007300348032,'Soja',630,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000275_0_4,0.0403818945973115,'Outras Lavouras Temporárias',630,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000275_0_0,0.0790826054086722,'Formação Florestal',630,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000275_0_1,0.0176559382324218,'Pastagem',630,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000275_0_2,0.1144698245842428,'Mosaico de Agricultura ou Pastagem',630,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000275_0_3,0.476109028186754,'Soja',630,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000275_0_4,0.0231947367290422,'Outras Lavouras Temporárias',630,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000275_0_0,0.0798851237192191,'Formação Florestal',630,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000275_0_1,0.0200635536499023,'Pastagem',630,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000275_0_2,0.0794514074139763,'Mosaico de Agricultura ou Pastagem',630,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000275_0_3,0.5158637437926056,'Soja',630,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000275_0_4,0.0152483045654296,'Outras Lavouras Temporárias',630,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000275_0_0,0.0777828374605066,'Formação Florestal',630,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000275_0_1,0.0208661032104492,'Pastagem',630,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000275_0_2,0.0706233060956169,'Mosaico de Agricultura ou Pastagem',630,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000275_0_3,0.5372271535254389,'Soja',630,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000275_0_4,0.004012732849121,'Outras Lavouras Temporárias',630,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000275_0_0,0.0732791935324276,'Formação Florestal',630,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000275_0_1,0.0200635647583007,'Pastagem',630,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000275_0_2,0.0712369421975528,'Mosaico de Agricultura ou Pastagem',630,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000275_0_3,0.5317982442559941,'Soja',630,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000275_0_4,0.0141341883968577,'Outras Lavouras Temporárias',630,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000275_0_0,0.0618074150792738,'Formação Florestal',630,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000275_0_1,0.019984854648964,'Pastagem',630,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000275_0_2,0.0805434341796874,'Mosaico de Agricultura ou Pastagem',630,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000275_0_3,0.5099984896572941,'Soja',630,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
