system:index,area,class,id,year,.geo
0_000000000000000000e5_0_0,1.4226696995459491,'Formação Florestal',230,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e5_0_1,0.5287210678457219,'Pastagem',230,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e5_0_2,0.8294284289253994,'Mosaico de Agricultura ou Pastagem',230,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e5_0_3,0.0091433139351639,'Infraestrutura Urbana',230,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e5_0_4,0.0040115579223632,"'Rio, Lago e Oceano'",230,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e5_0_5,0.0184538623046875,'Outras Lavouras Temporárias',230,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0_0,1.431495078269094,'Formação Florestal',230,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0_1,0.5344636622168444,'Pastagem',230,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0_2,0.8132558403526164,'Mosaico de Agricultura ou Pastagem',230,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0_3,0.0115502730416092,'Infraestrutura Urbana',230,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0_4,0.0040115579223632,"'Rio, Lago e Oceano'",230,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0_5,0.0176515186767578,'Outras Lavouras Temporárias',230,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_0,1.4162510446387218,'Formação Florestal',230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_1,0.5345896735899677,'Pastagem',230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_2,0.8244750039464629,'Mosaico de Agricultura ou Pastagem',230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_3,0.0115502730416092,'Infraestrutura Urbana',230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_4,0.0040115579223632,"'Rio, Lago e Oceano'",230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_5,0.0079105692346909,'Soja',230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0_6,0.0136398081054687,'Outras Lavouras Temporárias',230,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_0,1.3994024817725104,'Formação Florestal',230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_1,0.5012935244789265,'Pastagem',230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_2,0.8649918870662908,'Mosaico de Agricultura ou Pastagem',230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_3,0.0187711595162186,'Infraestrutura Urbana',230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_4,0.0048138684082031,"'Rio, Lago e Oceano'",230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_5,0.0063750954166187,'Soja',230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5_0_6,0.0167799138205135,'Outras Lavouras Temporárias',230,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_0,1.3945885120459478,'Formação Florestal',230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_1,0.4795248661874799,'Pastagem',230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_2,0.8875625983362531,'Mosaico de Agricultura ou Pastagem',230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_3,0.0187711595162186,'Infraestrutura Urbana',230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_4,0.0008023104858398437,"'Rio, Lago e Oceano'",230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_5,0.006375168963982,'Soja',230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e5_0_6,0.0248033149435604,'Outras Lavouras Temporárias',230,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e5_0_0,1.364902398337452,'Formação Florestal',230,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e5_0_1,0.4675403639006961,'Pastagem',230,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e5_0_2,0.914032568645881,'Mosaico de Agricultura ou Pastagem',230,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e5_0_3,0.0187711595162186,'Infraestrutura Urbana',230,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e5_0_4,0.0031999351067038,"'Rio, Lago e Oceano'",230,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e5_0_5,0.0439815049723307,'Outras Lavouras Temporárias',230,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e5_0_0,1.382553740256397,'Formação Florestal',230,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e5_0_1,0.4319923723649562,'Pastagem',230,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e5_0_2,0.9098409910575131,'Mosaico de Agricultura ou Pastagem',230,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e5_0_3,0.0203758007515701,'Infraestrutura Urbana',230,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e5_0_4,0.0676650260488473,'Outras Lavouras Temporárias',230,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5_0_0,1.3841583539038578,'Formação Florestal',230,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5_0_1,0.4047105948991359,'Pastagem',230,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5_0_2,0.9227340141003186,'Mosaico de Agricultura ou Pastagem',230,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5_0_3,0.0211781241158279,'Infraestrutura Urbana',230,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5_0_4,0.0175640845087986,'Soja',230,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5_0_5,0.0620827589513442,'Outras Lavouras Temporárias',230,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5_0_0,1.3819873480516638,'Formação Florestal',230,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5_0_1,0.4005840697124401,'Pastagem',230,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5_0_2,0.9224984196107155,'Mosaico de Agricultura ou Pastagem',230,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5_0_3,0.0211781241158279,'Infraestrutura Urbana',230,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5_0_4,0.0335770721873563,'Soja',230,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5_0_5,0.0526028968012791,'Outras Lavouras Temporárias',230,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5_0_0,1.3924174745775422,'Formação Florestal',230,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5_0_1,0.4263976218465167,'Pastagem',230,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5_0_2,0.8667421862445898,'Mosaico de Agricultura ou Pastagem',230,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5_0_3,0.0241514280493642,'Infraestrutura Urbana',230,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5_0_4,0.002406997680664,"'Rio, Lago e Oceano'",230,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
