system:index,area,class,id,year,.geo
0_00000000000000000077_0_0,0.3206741130919217,'Formação Florestal',120,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000077_0_1,0.2594016568538889,'Pastagem',120,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000077_0_2,0.0444699679603726,'Mosaico de Agricultura ou Pastagem',120,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000077_0_0,0.3206741130919217,'Formação Florestal',120,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000077_0_1,0.2602042559749826,'Pastagem',120,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000077_0_2,0.0436673688392788,'Mosaico de Agricultura ou Pastagem',120,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000077_0_0,0.3206741130919217,'Formação Florestal',120,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000077_0_1,0.2610604240129058,'Pastagem',120,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000077_0_2,0.0428112008013557,'Mosaico de Agricultura ou Pastagem',120,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000077_0_0,0.3222792947935819,'Formação Florestal',120,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000077_0_1,0.2484926994581036,'Pastagem',120,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000077_0_2,0.0481556124899471,'Mosaico de Agricultura ou Pastagem',120,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000077_0_3,0.0056181311645507,'Soja',120,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000077_0_0,0.3222792947935819,'Formação Florestal',120,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000077_0_1,0.2444892105686562,'Pastagem',120,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000077_0_2,0.0521591013793945,'Mosaico de Agricultura ou Pastagem',120,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000077_0_3,0.0056181311645507,'Soja',120,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000077_0_0,0.3222792947935819,'Formação Florestal',120,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000077_0_1,0.2468907164794922,'Pastagem',120,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000077_0_2,0.0489550019016639,'Mosaico de Agricultura ou Pastagem',120,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000077_0_3,0.0064207247314453,'Outras Lavouras Temporárias',120,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000077_0_0,0.3222792947935819,'Formação Florestal',120,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000077_0_1,0.2468907440673829,'Pastagem',120,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000077_0_2,0.0489549743137733,'Mosaico de Agricultura ou Pastagem',120,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000077_0_3,0.0064207247314453,'Outras Lavouras Temporárias',120,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000077_0_0,0.3222792947935819,'Formação Florestal',120,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000077_0_1,0.245285604663086,'Pastagem',120,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000077_0_2,0.0513627036228553,'Mosaico de Agricultura ou Pastagem',120,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000077_0_3,0.004815544921875,'Soja',120,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000077_0_4,0.0008025899047851562,'Outras Lavouras Temporárias',120,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000077_0_0,0.3206741039366483,'Formação Florestal',120,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000077_0_1,0.255253500618011,'Pastagem',120,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000077_0_2,0.042999998524864,'Mosaico de Agricultura ou Pastagem',120,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000077_0_3,0.004815544921875,'Soja',120,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000077_0_4,0.0008025899047851562,'Outras Lavouras Temporárias',120,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000077_0_0,0.3214766993345975,'Formação Florestal',120,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000077_0_1,0.2677519669586779,'Pastagem',120,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000077_0_2,0.0305015266910328,'Mosaico de Agricultura ou Pastagem',120,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000077_0_3,0.004815544921875,'Outras Lavouras Temporárias',120,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
